Year,Month,Day,Hour,Minute,Second,batt_mV,Channel,Gape,Line_ID,Sensor_ID,Rep,Mussel_ID,Time_Machine,Beaker_ID,Group,File_name,P_Status,Status,Length(mm),Intensity,Note
2025,7,17,14,5,30,5512,Ch1,2628,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,5,30,5512,Ch3,2996,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,5,30,5512,Ch4,1355,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,5,30,5512,Ch8,1491,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,5,40,5512,Ch1,2628,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,5,40,5512,Ch3,2991,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,5,40,5512,Ch4,1353,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,5,40,5512,Ch8,1491,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,5,50,5512,Ch1,2626,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,5,50,5512,Ch3,2988,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,5,50,5512,Ch4,1353,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,5,50,5512,Ch8,1490,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,6,0,5512,Ch1,2628,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,6,0,5512,Ch3,3011,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,6,0,5512,Ch4,1351,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,6,0,5512,Ch8,1472,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,6,10,5512,Ch1,2627,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,6,10,5512,Ch3,3012,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,6,10,5512,Ch4,1350,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,6,10,5512,Ch8,1494,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,6,20,5512,Ch1,2627,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,6,20,5512,Ch3,3018,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,6,20,5512,Ch4,1358,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,6,20,5512,Ch8,1513,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,6,30,5512,Ch1,2626,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,6,30,5512,Ch3,3017,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,6,30,5512,Ch4,1359,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,6,30,5512,Ch8,1520,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,6,40,5512,Ch1,2627,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,6,40,5512,Ch3,3018,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,6,40,5512,Ch4,1357,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,6,40,5512,Ch8,1522,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,6,50,5512,Ch1,2625,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,6,50,5512,Ch3,3018,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,6,50,5512,Ch4,1349,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,6,50,5512,Ch8,1528,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,7,0,5512,Ch1,2625,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,7,0,5512,Ch3,3017,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,7,0,5512,Ch4,1337,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,7,0,5512,Ch8,1550,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,7,10,5517,Ch1,2623,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,7,10,5517,Ch3,3016,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,7,10,5517,Ch4,1336,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,7,10,5517,Ch8,1560,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,7,20,5512,Ch1,2618,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,7,20,5512,Ch3,3018,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,7,20,5512,Ch4,1328,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,7,20,5512,Ch8,1558,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,7,30,5512,Ch1,2615,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,7,30,5512,Ch3,3017,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,7,30,5512,Ch4,1320,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,7,30,5512,Ch8,1558,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,7,40,5517,Ch1,2611,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,7,40,5517,Ch3,3017,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,7,40,5517,Ch4,1314,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,7,40,5517,Ch8,1557,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,7,50,5517,Ch1,2610,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,7,50,5517,Ch3,3016,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,7,50,5517,Ch4,1304,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,7,50,5517,Ch8,1523,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,8,0,5512,Ch1,2599,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,8,0,5512,Ch3,3015,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,8,0,5512,Ch4,1374,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,8,0,5512,Ch8,1547,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,8,10,5512,Ch1,2593,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,8,10,5512,Ch3,3015,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,8,10,5512,Ch4,1394,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,8,10,5512,Ch8,1554,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,8,20,5517,Ch1,2583,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,8,20,5517,Ch3,3004,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,8,20,5517,Ch4,1393,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,8,20,5517,Ch8,1565,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,8,30,5517,Ch1,2571,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,8,30,5517,Ch3,2982,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,8,30,5517,Ch4,1392,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,8,30,5517,Ch8,1562,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,8,40,5517,Ch1,2571,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,8,40,5517,Ch3,2978,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,8,40,5517,Ch4,1391,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,8,40,5517,Ch8,1558,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,8,50,5512,Ch1,2569,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,8,50,5512,Ch3,2976,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,8,50,5512,Ch4,1391,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,8,50,5512,Ch8,1556,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,9,0,5512,Ch1,2562,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,9,0,5512,Ch3,2972,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,9,0,5512,Ch4,1391,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,9,0,5512,Ch8,1565,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,9,10,5512,Ch1,2540,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,9,10,5512,Ch3,2969,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,9,10,5512,Ch4,1388,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,9,10,5512,Ch8,1564,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,9,20,5517,Ch1,2534,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,9,20,5517,Ch3,2962,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,9,20,5517,Ch4,1409,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,9,20,5517,Ch8,1563,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,9,30,5512,Ch1,2512,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,9,30,5512,Ch3,2928,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,9,30,5512,Ch4,1408,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,9,30,5512,Ch8,1562,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,9,40,5512,Ch1,2502,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,9,40,5512,Ch3,2896,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,9,40,5512,Ch4,1412,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,9,40,5512,Ch8,1557,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,9,50,5517,Ch1,2487,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,9,50,5517,Ch3,2867,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,9,50,5517,Ch4,1412,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,9,50,5517,Ch8,1555,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,10,0,5512,Ch1,2484,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,10,0,5512,Ch3,2861,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,10,0,5512,Ch4,1419,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,10,0,5512,Ch8,1569,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,10,10,5517,Ch1,2484,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,10,10,5517,Ch3,2845,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,10,10,5517,Ch4,1417,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,10,10,5517,Ch8,1573,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,10,20,5517,Ch1,2483,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,10,20,5517,Ch3,2844,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,10,20,5517,Ch4,1417,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,10,20,5517,Ch8,1570,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,10,30,5512,Ch1,2482,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,10,30,5512,Ch3,2857,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,10,30,5512,Ch4,1416,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,10,30,5512,Ch8,1556,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,10,40,5517,Ch1,2604,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,10,40,5517,Ch3,2817,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,10,40,5517,Ch4,1415,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,10,40,5517,Ch8,1575,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,10,50,5517,Ch1,2617,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,10,50,5517,Ch3,2738,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,10,50,5517,Ch4,1413,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,10,50,5517,Ch8,1575,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,11,0,5517,Ch1,2613,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,11,0,5517,Ch3,2693,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,11,0,5517,Ch4,1379,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,11,0,5517,Ch8,1575,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,11,10,5517,Ch1,2609,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,11,10,5517,Ch3,2811,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,11,10,5517,Ch4,1375,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,11,10,5517,Ch8,1572,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,11,20,5517,Ch1,2606,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,11,20,5517,Ch3,2897,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,11,20,5517,Ch4,1373,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,11,20,5517,Ch8,1580,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,11,30,5512,Ch1,2576,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,11,30,5512,Ch3,2856,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,11,30,5512,Ch4,1369,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,11,30,5512,Ch8,1579,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,11,40,5517,Ch1,2571,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,11,40,5517,Ch3,2840,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,11,40,5517,Ch4,1384,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,11,40,5517,Ch8,1578,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,11,50,5517,Ch1,2545,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,11,50,5517,Ch3,2829,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,11,50,5517,Ch4,1387,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,11,50,5517,Ch8,1577,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,12,0,5517,Ch1,2597,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,12,0,5517,Ch3,2821,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,12,0,5517,Ch4,1385,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,12,0,5517,Ch8,1575,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,12,10,5512,Ch1,2598,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,12,10,5512,Ch3,2806,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,12,10,5512,Ch4,1383,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,12,10,5512,Ch8,1572,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,12,20,5517,Ch1,2591,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,12,20,5517,Ch3,2782,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,12,20,5517,Ch4,1406,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,12,20,5517,Ch8,1577,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,12,30,5512,Ch1,2555,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,12,30,5512,Ch3,2769,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,12,30,5512,Ch4,1448,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,12,30,5512,Ch8,1575,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,12,40,5517,Ch1,2539,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,12,40,5517,Ch3,2988,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,12,40,5517,Ch4,1448,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,12,40,5517,Ch8,1571,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,12,50,5512,Ch1,2515,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,12,50,5512,Ch3,3040,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,12,50,5512,Ch4,1448,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,12,50,5512,Ch8,1494,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,13,0,5512,Ch1,2498,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,13,0,5512,Ch3,2954,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,13,0,5512,Ch4,1446,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,13,0,5512,Ch8,1492,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,13,10,5512,Ch1,2485,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,13,10,5512,Ch3,2934,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,13,10,5512,Ch4,1444,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,13,10,5512,Ch8,1522,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,13,20,5512,Ch1,2473,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
2025,7,17,14,13,20,5512,Ch3,2945,3,A,19,B34,13:55-14:25,6,HT,00000025.DAT,uninfected,uninfected,"33,5",0,NA
2025,7,17,14,13,20,5512,Ch4,1442,4,A,19,Y41,13:55-14:25,7,Control,00000025.DAT,infected,infected,30,6,NA
2025,7,17,14,13,20,5512,Ch8,1532,8,A,19,B79,13:55-14:25,8,Control,00000025.DAT,uninfected,uninfected,"30,2",0,NA
2025,7,17,14,13,30,5512,Ch1,2545,1,A,19,Y16,13:55-14:25,5,HT,00000025.DAT,infected,infected,"34,7",2,NA
